id	filename	md5	size	state
bfaf0b74-e497-452a-b65e-9b1e501a2272	ea64194d-7207-4d13-becc-92756a50a40b.wgs.ASCAT.gene_level.copy_number_variation.tsv	d48a39f189e5a90e0b1476c2f51a680b	3444999	validated
9da4beef-42f0-4054-86b6-ac4d37f527fc	CPTAC-3.2a5610d7-5de9-43c9-9600-7941559b27bb.arriba.rna_fusion.bedpe	438f811bfd4b20f3ffd09646544f8319	1919	validated
9da6955f-f4f3-4c72-86df-fe2164585d26	18d72963-822d-46b0-8d0e-5b1f735e866d.wxs.aliquot_ensemble_masked.maf.gz	cd4e2d0d97730f92afb8e71b6f95af14	22273	validated
9dd1ded6-c09d-4376-b3d4-b5d0a232fb76	CPTAC-3.c176d1cd-bd02-43d5-adc2-d09ec2e8d413.arriba.rna_fusion.bedpe	7f756d7c8e33ab15dc75a9858b7a89a6	2453	validated
9e2b093c-1e8f-445c-b9e9-7f1ed89177ee	CPTAC-3.add9ff34-50cf-4696-befe-800ac4859bf9.star_fusion.rna_fusion.bedpe	a02169932d16e10fd23e79a69130141c	3913	validated
9ed0d629-8a42-44cd-aca5-d10ab0059408	2b55d007-0c2c-47d6-a81e-0f7d2083410e.wxs.aliquot_ensemble_masked.maf.gz	e371a6d66a6254d6193c6bf085ea7195	27099	validated
9f6af1bd-da5b-4712-b78d-13bcadc9b3d5	b7c221ff-c821-4776-9a00-16ef4b0f91d8.wgs.ASCAT.gene_level.copy_number_variation.tsv	51efd1440aa0bf7111fa9a0ca302190d	3442799	validated
9f78d5f0-65ff-4f71-a0f3-b0cb13e7bd3c	b7178be8-dba0-4caf-9a8b-50b710e586a2.wxs.aliquot_ensemble_raw.maf.gz	7a9ba56605da16eedc35885e65a2ce00	189633	validated
9fd8300a-f161-439f-aade-9ebfd1617e27	9aa3225b-1cb2-495f-b33f-04616f2fc53c.wgs.ASCAT.gene_level.copy_number_variation.tsv	1097be3dc9ccefd05efe5d55fa4e8213	3441248	validated
a01e0813-6bb1-44dd-8c39-69e2fc8b504a	6e0988c8-ccf5-4211-892d-8b9ff75d2d6d.rna_seq.augmented_star_gene_counts.tsv	94233215282fd616c7c45e6771ae60f8	4231460	validated
a0f7604d-ec69-463e-9f67-5d4f2570ae4b	f0e2fbb2-d8c6-4f04-9a60-e311bf1bc01b.wxs.aliquot_ensemble_raw.maf.gz	657274009d610507952c915ae8fd3cd7	292652	validated
a0b78d1b-7669-442a-ab1b-1332f6b0e3d4	1cbc6eba-82cb-48af-b9c5-c0b55ed67937.wxs.aliquot_ensemble_raw.maf.gz	45b863a75e83ecf93bf3a3598c56c8fc	263773	validated
a1206937-a3da-4552-a1d9-149eb8ebe1d7	CPTAC-3.9374d7a4-9b58-4b63-8494-62d8394c5508.arriba.rna_fusion.bedpe	0ce1f308727b8706a98e4c4904dac6ba	1392	validated
a21a61d3-95f6-40de-87c6-eb8126185dff	b03c6a4e-0ab1-4763-979f-d9f65f42927b.rna_seq.star_splice_junctions.tsv.gz	79a67c500b967baa8123c506d3b436e5	3149167	validated
a283cd6b-d2f2-425d-acb6-5c35d8aaa32f	f150e4c9-6f6e-4f7a-9e90-248ce34744db.rna_seq.star_splice_junctions.tsv.gz	5763e8ceb82314158990a7f26c70c117	2960694	validated
a23718d1-d5b5-4532-bc67-24d459606156	56a36257-4089-4d42-be82-e531b80fb96b.wxs.aliquot_ensemble_raw.maf.gz	a5e577c4b8217694d6d977484b2a6cba	232405	validated
a29b9d51-834e-4493-b294-815ed91d0d76	74f4280b-9bb6-4613-a4a1-202dfddad0b7.wgs.ASCAT.gene_level.copy_number_variation.tsv	4c5c2bea77bf4fac7c40bbaa23206be3	3442796	validated
a2d4a5d5-307e-4eab-81af-a44c70cadcfd	54437c82-84f5-41c9-9719-3bdea2446449.wxs.aliquot_ensemble_raw.maf.gz	725e22e66da0b8635f5ba0bf1742ec6e	144912	validated
a350d43f-93a7-4082-bdf2-76b68aedcf51	CPTAC-3.8d9e16b9-1ada-48d1-ab1e-75a24c4d4536.arriba.rna_fusion.bedpe	257688c7cc13452b6029bf9ecd7ff55b	1285	validated
a35cbc3e-f287-4063-894b-1063bac45687	e40b6f9b-5f7c-4bbe-8bdd-e2c2c19798d8.wxs.aliquot_ensemble_raw.maf.gz	26ad8c1012253a5962f7773faaad3c5f	340655	validated
a369335b-9ac5-490f-a8ba-cc131df50463	CPTAC-3.95ef32e8-8048-4fbf-abac-97c650060f0c.star_fusion.rna_fusion.bedpe	0b15cb828380c44191a179f5435c40c1	3409	validated
a391f15a-064a-4d46-a8d7-8b4ca72c154c	5242c559-070c-475f-80e1-040a6f35368d.wxs.aliquot_ensemble_raw.maf.gz	5e880027d6c71e53e65920242945a3cb	950666	validated
a3e6b7cd-01f9-4e06-9452-27b4b4526ec4	ba8604e8-6b49-428c-83f3-0b05a73e0c1a.wxs.aliquot_ensemble_masked.maf.gz	c00ad230a3e39feb304a7a18a79bce74	21428	validated
a46c4925-8296-4ed9-801e-f6df3910cac2	51e2696c-1878-4b23-9cc2-2b5c5b4c5ecf.wxs.aliquot_ensemble_masked.maf.gz	e02964f2e7a5703a4780f93228ce9243	25632	validated
a4fd0d13-0710-40d5-98ea-6ea58ae75828	446a18ed-f18f-4b30-aee1-913ad1af8fce.rna_seq.star_splice_junctions.tsv.gz	02dea46492d3b95772bc6f1dc9d4272f	3358212	validated
a5002be9-cbab-4095-89b8-ed666a9d5d0e	6c317b54-a654-4433-b629-d33e8890fb18.rna_seq.star_splice_junctions.tsv.gz	3eaf2c168fe0b1abbb0cf3917ec44d19	3462039	validated
a511ad9a-eec3-4c07-bd85-e601cf6d57c7	CPTAC-3.dc295136-2785-45cc-8376-182d443a52f6.arriba.rna_fusion.bedpe	9dec78df9eacf9a8447ea503fa7d822d	1307	validated
a4e72907-9125-42c4-8213-577d6f897f10	74e4cad1-e75a-4ab4-a79e-d3ca48d77b60.rna_seq.star_splice_junctions.tsv.gz	98399597e25450a0c851fd8df23f539b	3306757	validated
a53224a0-c284-447f-98cd-3c8c6d1451b2	889b7db3-5c07-4c44-9b31-afb05be82ec6.rna_seq.star_splice_junctions.tsv.gz	6d100974cfa22c16f45c2144008a0f1b	3246537	validated
e9512070-9ff1-4745-8456-e8e9cf38ed9e	cbd26510-89d5-42aa-9341-86e638930ac3.wgs.ASCAT.gene_level.copy_number_variation.tsv	c508220b7c1fb11c0e7fb1f1620fbc88	3441732	validated
a61288e9-c503-4b78-b4ff-3fe1a800d134	dda41a03-8958-44ae-ae04-4919722fb97f.wxs.aliquot_ensemble_raw.maf.gz	5d615a3ab75cabb510c2a05aecd635a0	217361	validated
d0f6447d-b6f8-406c-9d03-ba76774ee5ed	777f1ac1-838f-4cdb-96b6-259ffae8a67c.wgs.ASCAT.gene_level.copy_number_variation.tsv	b96a07a64bff43548c1688c8b69b9688	3441263	validated
a62b049f-32e5-4c23-946e-c60bf6463644	c42ba0e6-96b9-48e8-bf9d-7125e1553a9d.wxs.aliquot_ensemble_raw.maf.gz	d6d9af994202761f85b1a89ce9281662	196472	validated
a644102c-02c5-41a8-817e-650b2af79009	a86d2acb-7c35-4cad-906c-5cb64eeb542b.rna_seq.augmented_star_gene_counts.tsv	1fb2a666bd6d40102abaee026791f586	4234975	validated
a6ec4156-d36b-4940-bc2c-ba29209287fb	15e41740-5e37-41fc-a5c0-8e472ecdfce4.rna_seq.augmented_star_gene_counts.tsv	3d9a368d0ae9fc385163195273fb06c1	4231678	validated
a79939a5-1e52-4bd4-9f83-290f6159301f	CPTAC-3.700b0c61-5c4f-458b-b4f8-39adf4ae07f6.star_fusion.rna_fusion.bedpe	7c6ea7c660721c5e9dd084f937cbb7d7	1985	validated
a7cf31db-24b9-4291-91bc-3ca435d3a76e	CPTAC-3.4a5c98d5-9ee2-4435-aace-6e9a6b35970e.star_fusion.rna_fusion.bedpe	0c6488f7233a8f73a37305a363c305f5	446	validated
a7f435b5-865e-47ff-ad96-0dd5abb3c757	258ac5de-a61a-48fd-a0e4-42f1ced454c3.rna_seq.augmented_star_gene_counts.tsv	a2d684bd69afa5de0e35d46770f65be2	4232956	validated
a7c60cb4-6eb5-458b-a71f-152418fe9076	CPTAC-3.ac4d6d6c-de17-46a1-aa05-cdbf8811765f.arriba.rna_fusion.bedpe	23878e28cd35d66cf7052bd77563ad1c	3769	validated
a7f7c586-7692-4f40-9f90-01dd674f09f4	f3d73e1b-d554-4f30-9c83-ce8aeec4ec44.rna_seq.augmented_star_gene_counts.tsv	0cf347df4a463445a8a48066cb3aefc9	4222248	validated
a80c14a0-ae25-4e10-b85b-c4ddb28a7991	CPTAC-3.ab097bea-5c18-472f-b183-ad204d277221.star_fusion.rna_fusion.bedpe	3d565725ad6308b1d96967d5c5117bd7	1939	validated
a81159d3-8d0a-4da8-b29f-724ee5b877e3	CPTAC-3.db2c1e3b-2906-4645-b0cc-de217868e81c.star_fusion.rna_fusion.bedpe	378a4e91503119e4e51eb46eb855ece2	1769	validated
