id	filename	md5	size	state
11f764d3-db26-4569-acf4-87fe91bfe1ce	d7d9f7aa-3ac1-454e-b5f8-176bff51d9f6.rna_seq.augmented_star_gene_counts.tsv	7ce45c54187db82b5e29aed463a5eeb5	4237278	validated
12355205-4cdc-4462-aab5-bc715845c061	682f51f8-5d1f-4b6f-909f-3ffb2645ebc3.rna_seq.augmented_star_gene_counts.tsv	b7c00564124ad0da1d665d081f42e31f	4233618	validated
1259de18-8eb4-4fb1-a47d-a68cafde9bbf	f6cf2c91-ef8f-4c0d-a8cf-0c04b7df13ac.rna_seq.augmented_star_gene_counts.tsv	4e051367359802fc5372d7941a395962	4207243	validated
12b28d4e-4e1f-457d-bb8a-7bbd275352d7	5a343fc3-252f-4e80-869c-26ae1e471268.rna_seq.augmented_star_gene_counts.tsv	622f58bedf7b6716d4bcd87c2b1c3b57	4244123	validated
12d568f1-a850-4b73-99c4-92fad05672cf	005b79ce-22fd-4575-9271-a41bfebc94d3.rna_seq.augmented_star_gene_counts.tsv	0289051310ba2743092c220e2aad08a0	4228863	validated
12e192f0-1c95-41fd-82cd-11c91be7afd0	6b8bc62b-c2a0-43b0-89de-b486a59da841.rna_seq.augmented_star_gene_counts.tsv	efc002e15f09cd676e9d6df0c419ff44	4227463	validated
13ac4ea6-3c25-4b47-a53c-0937e964422e	92546e51-b886-496b-bba9-48dcb0a3170f.rna_seq.augmented_star_gene_counts.tsv	470fc8547c0efd4e89d7819d54c0291f	4218814	validated
13bb7e88-e4f2-44c4-aaa0-8025ca1f4a7f	02f204de-780f-4854-aab1-1dc003163d2e.rna_seq.augmented_star_gene_counts.tsv	c7348d6874d8c864ee6cfbb6e2da04d4	4230227	validated
13ee2df9-5746-4e2c-89a8-14b661c1ff88	5586e0ed-a966-418a-96f8-dbef3c08033f.rna_seq.augmented_star_gene_counts.tsv	41461805b2578bf1c1c49ea632ba1dae	4233965	validated
1447b886-773a-4423-ab52-9df85858af8a	622926d3-62e6-48f3-b4fa-5f8eb73ec25d.rna_seq.augmented_star_gene_counts.tsv	eb3d438fac8cc037cb2712a9314fd2e9	4244802	validated
145264e2-26cf-4014-9a26-4b8c2a685f21	44e2d762-1413-48b7-a996-496ed71e4f96.rna_seq.augmented_star_gene_counts.tsv	0a5c70d2ef5403d8814afeb4b2237e2b	4235093	validated
147a9da9-d93e-4d98-b148-7ecea8e95bdd	c284b2f4-f385-498e-a338-0ef9fbe80c4d.rna_seq.augmented_star_gene_counts.tsv	14c1d1042ad58a64ca841f9142fc22d6	4234385	validated
14ada415-4959-4b08-9761-c182d55362aa	0e617045-2251-4635-813b-8f55f9527424.rna_seq.augmented_star_gene_counts.tsv	1a500385fa50f6e0050c1a4e96b088d4	4230445	validated
154017fa-8ca7-43b6-b417-86b9890083f0	64f818f1-06ff-4111-91ba-09612ab6e258.rna_seq.augmented_star_gene_counts.tsv	7e19e6f521f4eb8ac2f4c38528a35873	4232210	validated
164a359d-58b1-487f-8bac-07e63990b262	2671b18f-f4b9-4235-974c-3410ae043726.rna_seq.augmented_star_gene_counts.tsv	e62bedf4fdfeda773cac6cbfa271c493	4241486	validated
164a4fb0-521c-4e3b-bc2c-4ec56e875232	70a6bbd2-bebd-4571-9bb9-52d2b138a0da.rna_seq.augmented_star_gene_counts.tsv	c63f52987abf585884db9ce12f14101a	4248934	validated
167073fa-9e38-4f8d-af1f-301ed3a8b5f7	0714d04f-9157-4e50-b35d-c608728dadae.rna_seq.augmented_star_gene_counts.tsv	b1492b3510a4bf993f2d2ddaac95049b	4217494	validated
167b35b1-7858-4b23-8b87-17c660b5d658	68ccf11f-f940-441e-965b-e8c3ad858421.rna_seq.augmented_star_gene_counts.tsv	229f40270ab80c15e14583e91e7de9dc	4232709	validated
16fa687a-c802-42a4-8a87-0a585b3b8587	07f4eaf3-04df-4863-bd92-56ba9dcb71df.rna_seq.augmented_star_gene_counts.tsv	f9eec60fbea71401e67c8db6a30430c1	4229050	validated
1778c7ba-f830-442a-a0e1-459a6c046846	0a80df6c-58ff-4593-9d47-063c8571a8f3.rna_seq.augmented_star_gene_counts.tsv	b80e4a7ef188bef2cbcdb3a2c48df76f	4242377	validated
179ba7b7-bc04-47e2-aeed-c96ce62a20b3	a875d8c4-b0b2-485f-80e5-b05d27f7c405.rna_seq.augmented_star_gene_counts.tsv	a582466541b6270295f54bca62fe80f1	4244276	validated
1845c68b-cee1-41bf-b40f-e6aa7b96cadc	7c1196a8-f4a4-45b7-9053-8c8021905a63.rna_seq.augmented_star_gene_counts.tsv	50b41fab56329e6804a7362940ef34a5	4242904	validated
18800764-22ad-44cc-9c3d-4fbc399caad4	a854785d-221b-4e79-b862-141a2cbcf6af.rna_seq.augmented_star_gene_counts.tsv	de4b72bd0f4b9a92ecdfe24d0bdc57f5	4240523	validated
191dca25-e199-4d68-9123-2bd9bfa832de	d93643e8-f6bc-4673-8318-ad1157dbaf67.rna_seq.augmented_star_gene_counts.tsv	5d129a99f87e93a0d4dc5f0e0f75b7c0	4233056	validated
19c3cbe3-33ce-4a3c-ad27-6466f373f78b	02fc68eb-0722-4231-b8c5-62df635234c2.rna_seq.augmented_star_gene_counts.tsv	5471e1007707a7fc2c311ac4a0c3420f	4241204	validated
19d19ec9-0969-4304-8b3c-38002bc728e3	4eb1cfb2-4ca0-42ee-87c1-c978517fa3d5.rna_seq.augmented_star_gene_counts.tsv	240c55f6207c7c8ebd21e21b3a0784ed	4233971	validated
1a2c05e5-adb0-4022-b459-5d6555d1ddcc	8215e3ed-ca48-4f0a-8dea-3a10bfef0900.rna_seq.augmented_star_gene_counts.tsv	57baeb5005016573dc50906a186a199b	4228987	validated
1aea7569-20a6-4538-a68f-fa3538f781d0	c347d280-62e3-46bf-b442-0a6aaf73f44e.rna_seq.augmented_star_gene_counts.tsv	1fcf786641a50b17c8499a38904b5381	4232415	validated
1b9a7cf2-ebbb-4b93-9b46-aa582d209b9c	905aab99-b8f4-4769-a3eb-4b5d570fffaf.rna_seq.augmented_star_gene_counts.tsv	15279bdeb581e7ec1d7e666d0a7cff65	4239958	validated
1bdc5261-333f-4d22-b8b2-bf952b535c64	a59f93e6-7578-46ee-bf3a-38bb104d5f8c.rna_seq.augmented_star_gene_counts.tsv	d54877e6d036a12b158872e8dcfd35bd	4232784	validated
1bfed5a5-107e-4cde-a6fd-367ab7dd87ca	a2af68d8-5013-4450-9411-2b0d3c72eeaf.rna_seq.augmented_star_gene_counts.tsv	84f5c40e31ec55e555894a277601e657	4233714	validated
1c0e3570-5a77-4194-a074-5765051d49ab	3d7b05ab-8781-44f9-9ae7-881bfdf01e08.rna_seq.augmented_star_gene_counts.tsv	2a459999e66e2566c31e3c4cf634f191	4230677	validated
1c365ed3-bf93-4101-baae-2693408b0457	7a0f8098-6251-4c7a-874d-c6e636deb88f.rna_seq.augmented_star_gene_counts.tsv	9cdc8f537056a2b7a09ff2dfbf6e3612	4235674	validated
1cb74b70-1e62-48e4-b516-a0783a529c6b	8c63008b-4b01-40c1-9cde-3f4385b99380.rna_seq.augmented_star_gene_counts.tsv	fab5f669c2a9fac9daadf3a28cb39e55	4230070	validated
1ceb2a6a-484e-4297-be28-32a941d005dd	88441590-9b57-4996-ad33-bed2f2a45174.rna_seq.augmented_star_gene_counts.tsv	4ca6d7a75f7191c6e17543093676462a	4228664	validated
1d53e7fd-c593-420a-a1b2-845c0195547a	7c7ed348-b6bb-4ae2-a682-eab5e4dc38c5.rna_seq.augmented_star_gene_counts.tsv	5c3896c1ee159da466dd3c1fd90aa8fc	4242114	validated
1d92209d-ab68-4765-aa93-3fd476244b5c	97503e75-6590-43ff-bf8b-3c260dc9f1f6.rna_seq.augmented_star_gene_counts.tsv	87db24d60a9f42899b70dcda3698b11d	4231374	validated
1e4dfe11-5df1-46d9-b6e9-c477675a92c2	b1827d34-b574-4d96-9096-9f364ceffb75.rna_seq.augmented_star_gene_counts.tsv	d93721347fa41a984554f60c1cbcf39a	4232906	validated
1e84e1af-f14c-49d3-b7bd-b1d62af4f500	83c9a6d9-eb15-4393-98a2-9998992f7ed0.rna_seq.augmented_star_gene_counts.tsv	d9a6f077b189d50bd499b0b254658fb6	4251905	validated
1f02d75a-ff39-4984-bb49-62379969c77f	e7530ba4-3784-4bd7-92ba-4e58b397cff0.rna_seq.augmented_star_gene_counts.tsv	697dde888d6a533a4a838bfa4534abba	4237737	validated
1f1eef00-cf48-4bf3-b451-1e1a10cc660d	1b32ed8c-74eb-4b2b-8383-fb090bdbcd17.rna_seq.augmented_star_gene_counts.tsv	39444e74ba055ed4680189988f78d0ba	4240414	validated
1f7210ac-421e-46b0-bb9e-802603a75dd4	4b05fe2e-87b4-4a0e-9d8f-bca88c29b58e.rna_seq.augmented_star_gene_counts.tsv	81501136a8c4ab3f969f13927c192f21	4242121	validated
1f7fa426-cb9c-4fde-95fd-6096156034a2	f3897613-9474-4694-97da-6f67fea325cd.rna_seq.augmented_star_gene_counts.tsv	9627f4632bd32dd051664584495419bd	4233676	validated
1f93e507-553d-40e5-974c-eb98b95be2b7	2de91600-2e58-445d-b913-73cd12887c67.rna_seq.augmented_star_gene_counts.tsv	e7759112cb2e53dec6d4e908dba3a33d	4227428	validated
1f96573a-6a07-4a78-b846-4907724c8fc0	6c3b2db1-8a86-422f-8567-1328345be457.rna_seq.augmented_star_gene_counts.tsv	c4dc676265b417d1cbaca834871efb5c	4236880	validated
200ef90a-4f90-4e28-ac5f-4e67b9033504	103acc08-1709-44a3-bb93-262d7d50e1f0.rna_seq.augmented_star_gene_counts.tsv	aada19da149574d4942acccc9b6c8577	4233161	validated
20198c90-1fd6-4c3d-84fa-23a4e1a656a2	ad4aabec-216f-447c-9810-2e9dae30b7d9.rna_seq.augmented_star_gene_counts.tsv	8eafb2855cca23e47af223fde95212b9	4221153	validated
205851ba-0054-40e0-9131-0d1e80ee245b	54e92824-8d82-483f-afaa-f49d06b74a97.rna_seq.augmented_star_gene_counts.tsv	1dfd61ddebb8325c51060b4f8991f1bd	4231504	validated
2074b504-f6a7-40cd-aaf1-0b4fe254edec	772925bc-6f54-401b-8f2c-7c7ee1a9dbee.rna_seq.augmented_star_gene_counts.tsv	0be4b5952b1a5359380a9a9f0efd7785	4226154	validated
210b66b4-8f90-4aab-9ba1-2f281b8d88ec	39c77978-ddeb-4f95-afa6-e7d7ae293662.rna_seq.augmented_star_gene_counts.tsv	6a0775a6738c21c3fdb94a48211ebdf7	4237621	validated
21f64288-f296-4822-bbdb-d4eb627bd800	d67d86fe-8dd3-49c4-9c22-f8e681edb97d.rna_seq.augmented_star_gene_counts.tsv	247fead3c21a1ccad126c9cb06fee764	4234322	validated
22dc1a80-387f-4b3b-b1ff-2cfdd85ea972	49145bae-112a-4932-bed6-b91545ff29c2.rna_seq.augmented_star_gene_counts.tsv	baf2ac02c44d24d3b1d3fba0c1c992c5	4219137	validated
2392bdc2-751d-44eb-8e96-31d7ee843b14	c915377d-3946-4537-8158-74534f061d27.rna_seq.augmented_star_gene_counts.tsv	2a6b4f7de0f1ca793b809e84b1a46c6f	4229335	validated
24a99edd-a72f-4552-b1b3-f060975f4f86	ff764b0c-5f54-4097-8db1-fd40399109b6.rna_seq.augmented_star_gene_counts.tsv	67498a405ae11f6c8debcac7a4416343	4248298	validated
24f0c063-28ab-4017-9fff-8bf90f8b12d7	765aedc7-d9ec-47fa-803e-14efefa026d3.rna_seq.augmented_star_gene_counts.tsv	e9334883a181bfe4da5c82250a6896be	4223592	validated
251394da-d748-4282-8c85-820509ac7e44	6dcbddc4-d2c7-4af3-a1e8-cfe0489d6645.rna_seq.augmented_star_gene_counts.tsv	53142b858e9b31181b91ec9f584e0b2f	4230848	validated
2537565e-664f-4c59-8263-c6cf6268d554	08344e57-0163-468c-9763-548e134ea91a.rna_seq.augmented_star_gene_counts.tsv	54151d4400547a02e5754b08a22699cf	4233555	validated
253e7630-4e36-4663-a73a-2291a762e9e8	c3f20523-ca78-45ef-a3fb-185155bf5fdd.rna_seq.augmented_star_gene_counts.tsv	c6de3c65cf49ad4a317d0656eb4104ad	4246465	validated
2585d1f5-3e3d-4bcd-b5d2-6c049ee8116d	75c585cd-05ce-442d-b4b4-4f643681dd1c.rna_seq.augmented_star_gene_counts.tsv	8068e755108d4630c1c07b9bea8a3934	4238011	validated
26b3ecac-3b15-487b-ba1e-1af1bacd60d6	941fab72-d48d-46d4-8aeb-f395141c31c6.rna_seq.augmented_star_gene_counts.tsv	82584ac68a2a7d58c149971d2daaabf7	4223320	validated
2761c4d4-00a9-4eb5-9166-af4e56677d07	a93d22ba-5cfa-4359-ae53-3309ced4e12a.rna_seq.augmented_star_gene_counts.tsv	a2966faeedc95d7446eec08f913fc437	4245228	validated
278eaf03-67c4-4179-a393-e043bc1f9629	cd2282ba-4281-4d7f-93ff-dafcd97d8fa6.rna_seq.augmented_star_gene_counts.tsv	e4523df5a0300c6a75d53e4b2e731020	4232247	validated
2791f8f6-450d-4446-bf70-60011ee062f5	161a4d97-48cf-46c4-b33b-315501a4c2fb.rna_seq.augmented_star_gene_counts.tsv	7ddc6d141aae869f70d005eece2b6d18	4227987	validated
2794637d-3bae-4a48-9147-f4201f523cc3	85990901-db98-4a0f-8942-0285ee687462.rna_seq.augmented_star_gene_counts.tsv	c4db0f4bc87c106ba604f2893aaed2a5	4233362	validated
286a27c0-e5aa-42fd-8199-f17aa5f8ede9	ca9ca606-cb39-4d39-a098-a3f444719200.rna_seq.augmented_star_gene_counts.tsv	e060a2e300d5bcd24e5e5414faeb7568	4240299	validated
28803097-586f-46fc-8a65-c280c504baed	22a9a8b4-4663-453c-a2e5-4acf366b3ce4.rna_seq.augmented_star_gene_counts.tsv	a2e8cdd94d40a8abef374e32af3ea2c8	4228971	validated
28a8fbb6-dd5a-4aa6-983a-20c33f2d8ed6	0254d76e-9318-41d2-8028-60d965d8723a.rna_seq.augmented_star_gene_counts.tsv	43aebc89b76ca62babf937b0e8e4f1e9	4255505	validated
28da3fa4-9389-408a-8757-33be4fb8e9ca	345a1c8a-8630-43fe-82a8-912ff12ee4f3.rna_seq.augmented_star_gene_counts.tsv	99537808845253b23a135a576915c385	4234395	validated
294ea668-b600-46f7-a62f-23f8e2da9bd5	9ff18968-1df8-42cf-a7c5-0d9c1eab7a59.rna_seq.augmented_star_gene_counts.tsv	95541a7f67169bb02f517b6a12e36a9e	4241744	validated
296b34a4-f33b-409b-a564-4353643c0c31	8f1fd232-59b3-4045-aab4-3441be6bc2f2.rna_seq.augmented_star_gene_counts.tsv	6858cfa0a9c209241c934c6170fbb7bb	4235433	validated
2b6ab4b2-454c-4f59-a7da-7019e4012204	5ac381cb-b71e-4436-96b8-1582b0fbcfd2.rna_seq.augmented_star_gene_counts.tsv	8ac400e5d444e5a95c2f6b3ef362565a	4217793	validated
2bce31e9-74b8-4742-95d6-62b63943fda8	c489a45e-719a-4659-82e5-03dfa2cd477a.rna_seq.augmented_star_gene_counts.tsv	12a8b8934e18f255a1a0dc93caba8627	4240636	validated
2c259bc9-5e6a-46c0-b82b-d6f6eb257455	0dbfa70d-2a0d-41c4-aca6-b8df6394bb9c.rna_seq.augmented_star_gene_counts.tsv	864b704f822a7e5817cf8ff483377395	4239542	validated
2c3d90ce-2f4d-42bc-baa4-e01052a73b67	187a99f2-9848-4c7b-baa0-624bc1987e77.rna_seq.augmented_star_gene_counts.tsv	5f6e20373e1950e284ba65ba020b3329	4240054	validated
2d66bace-ed2d-4351-b8f0-b083495d02ca	fa32d14e-a742-473f-920f-86b667cfe9cd.rna_seq.augmented_star_gene_counts.tsv	b05940cf7e340b11247bc281c7580529	4240562	validated
2dfafc4f-de00-4ee1-95a0-9ee66518769b	a9a490e8-09ea-44c6-9c70-896a9f1569da.rna_seq.augmented_star_gene_counts.tsv	17cc5ed92ed663a3736bf5335c9614a4	4230275	validated
2ecee597-08e6-485c-b4d6-ee270893c7c5	a22f3311-3ca0-4a22-986a-63b802fa8683.rna_seq.augmented_star_gene_counts.tsv	136eea0dd67554795152bc87d707d9fe	4217510	validated
2fb34b6f-f299-4748-b4ec-191efd3f2216	59800e51-9cea-4c5e-ad55-ead51bb98d04.rna_seq.augmented_star_gene_counts.tsv	63582566d720368b16818a1117ee0b5a	4238802	validated
2ff2c75a-c80b-49a6-8ea4-bb450800a2e9	a1f0fad9-c1ea-40d4-86c7-b11dd79a6e40.rna_seq.augmented_star_gene_counts.tsv	755acfc5d594b0a9c3bc99d1c7bb7220	4209984	validated
3026350d-b41f-4a55-845f-43bd4e07a0e6	16c49d0c-b2b7-4d10-b9c2-894de09d5e9e.rna_seq.augmented_star_gene_counts.tsv	a4d290be1b2eebc5b7b2b7e85d05865b	4246609	validated
302ce58f-bd48-4328-8963-249429f26fd6	dfc938b2-1bda-4d68-9486-637a145acf3f.rna_seq.augmented_star_gene_counts.tsv	dd36bb7c8934df1d994a4cb534111034	4242896	validated
30bf7d30-0378-4260-8a9e-1e86bbc3e5f3	6c46fd25-e6f3-43e4-8676-d2d7de8858a8.rna_seq.augmented_star_gene_counts.tsv	b45df7f18fb2c1dbb04c8174e44afa2b	4232014	validated
31e7dfc8-518e-4f46-8570-c91fc83cc5e3	6dc7a729-e805-4a78-a030-f566d63d6dfa.rna_seq.augmented_star_gene_counts.tsv	182c931a21a26062f34cf1ffa476fed5	4236462	validated
32123ca8-2752-4343-9c97-e8b642acb9a0	c84e6387-d777-42e3-ba56-f6cc15f5c4a1.rna_seq.augmented_star_gene_counts.tsv	ee23f9e9abcdf169a8ef5a6f0a03e17f	4242092	validated
32482364-5c47-4815-a467-099c22e7854c	afb49d12-b739-4e85-9ea9-24f23bd1036d.rna_seq.augmented_star_gene_counts.tsv	cd268964e2a9929054a718c984190201	4245179	validated
328918b0-56c1-4b44-bd04-53dc5013f246	d14851b9-a42e-474c-b085-347fa776cb63.rna_seq.augmented_star_gene_counts.tsv	f23672a8e8d029bcee4fd9c230378d1f	4238783	validated
32d8a136-2ed4-41fc-b65c-df9b09162280	299c288d-4f31-43f3-8720-a8b5848e8fc0.rna_seq.augmented_star_gene_counts.tsv	c1401a8f48c0ff64263eb2d264dc5db5	4229032	validated
32fde02f-b550-4680-a2d5-32153097ff21	94940054-193e-4c21-9256-b93d9b48634d.rna_seq.augmented_star_gene_counts.tsv	681056da134d0e73a3284aa153e94615	4244514	validated
3313bcc5-8507-48c9-9eef-f6ba316883ec	b8838af5-d797-4bb0-8351-e1ae64ce757b.rna_seq.augmented_star_gene_counts.tsv	f81c52b132260fba866bec3024469ed5	4233050	validated
331592c3-0ef2-4b1e-ad9c-107f5dd92880	49407407-1983-4788-8f8d-c0be597f8f28.rna_seq.augmented_star_gene_counts.tsv	4d8a7ced1eba7523b696e746484fe9b5	4229108	validated
